Title:,"Time Series, Area-Averaged of Multi-satellite precipitation estimate with gauge calibration - Final Run (recommended for general (half-hourly)"
User Start Date:,2023-06-01T00:00:00Z
User End Date:,2023-09-30T23:59:59Z
User Bounding Box:,"75.5,30.3,79,33.3"
Data Bounding Box:,"75.55,30.35,78.95,33.25"
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=2023-06-01T00:00:00Z&endtime=2023-09-30T23:59:59Z&bbox=75.5,30.3,79,33.3&data=GPM_3IMERGHH_07_precipitation&dataKeyword=GPM_3IMERGHH%20v07&portal=GIOVANNI&format=json"
Fill Value (mean_GPM_3IMERGHH_07_precipitation):, -9999.9

time, mean_GPM_3IMERGHH_07_precipitation
2023-09-17 19:30:00,0.318657011
2023-09-17 20:00:00,0.343620062
2023-09-17 20:30:00,0.420968473
2023-09-17 21:00:00,0.529976726
2023-09-17 21:30:00,0.628591597
2023-09-17 22:00:00,0.683676004
2023-09-17 22:30:00,0.794664919
2023-09-17 23:00:00,0.912728608
2023-09-17 23:30:00,0.966396987
2023-09-18 00:00:00,1.0571233
2023-09-18 00:30:00,1.10754943
2023-09-18 01:00:00,1.10687256
2023-09-18 01:30:00,1.07765508
2023-09-18 02:00:00,1.01759291
2023-09-18 02:30:00,0.789102554
2023-09-18 03:00:00,0.594092786
2023-09-18 03:30:00,0.641273141
2023-09-18 04:00:00,0.652064264
2023-09-18 04:30:00,0.672530651
2023-09-18 05:00:00,0.681511223
2023-09-18 05:30:00,0.593924344
2023-09-18 06:00:00,0.547545016
2023-09-18 06:30:00,0.593559623
2023-09-18 07:00:00,0.53315407
2023-09-18 07:30:00,0.500945628
2023-09-18 08:00:00,0.491304994
2023-09-18 08:30:00,0.546438277
2023-09-18 09:00:00,0.556982994
2023-09-18 09:30:00,0.538206756
2023-09-18 10:00:00,0.482195854
2023-09-18 10:30:00,0.337343007
2023-09-18 11:00:00,0.378007859
2023-09-18 11:30:00,0.293511569
2023-09-18 12:00:00,0.168822989
2023-09-18 12:30:00,0.14060922
2023-09-18 13:00:00,0.102519765
2023-09-18 13:30:00,0.0656862631
2023-09-18 14:00:00,0.0415177792
2023-09-18 14:30:00,0.0280982256
2023-09-18 15:00:00,0.0214841887
2023-09-18 15:30:00,0.0236493703
2023-09-18 16:00:00,0.0275674537
2023-09-18 16:30:00,0.0294656698
2023-09-18 17:00:00,0.0235788785
2023-09-18 17:30:00,0.0402229764
2023-09-18 18:00:00,0.0586009063
2023-09-18 18:30:00,0.0755786672
2023-09-18 19:00:00,0.1112215
2023-09-18 19:30:00,0.164353803
2023-09-18 20:00:00,0.213954166
2023-09-18 20:30:00,0.227944493
2023-09-18 21:00:00,0.241149336
2023-09-18 21:30:00,0.227088317
2023-09-18 22:00:00,0.223734379
2023-09-18 22:30:00,0.25427413
2023-09-18 23:00:00,0.313824028
2023-09-18 23:30:00,0.424759299
2023-09-19 00:00:00,0.543560088
2023-09-19 00:30:00,0.535200596
2023-09-19 01:00:00,0.549221933
2023-09-19 01:30:00,0.570939958
2023-09-19 02:00:00,0.597650588
2023-09-19 02:30:00,0.42799598
2023-09-19 03:00:00,0.40375486
2023-09-19 03:30:00,0.375944108
2023-09-19 04:00:00,0.460238427
2023-09-19 04:30:00,0.433404982
2023-09-19 05:00:00,0.413425744
2023-09-19 05:30:00,0.287669122
2023-09-19 06:00:00,0.311740726
2023-09-19 06:30:00,0.315264791
2023-09-19 07:00:00,0.301330388
2023-09-19 07:30:00,0.307011783
2023-09-19 08:00:00,0.309590578
2023-09-19 08:30:00,0.304385751
2023-09-19 09:00:00,0.328793705
2023-09-19 09:30:00,0.334424853
2023-09-19 10:00:00,0.366033018
2023-09-19 10:30:00,0.379868746
2023-09-19 11:00:00,0.37302804
2023-09-19 11:30:00,0.340316653
2023-09-19 12:00:00,0.287168533
2023-09-19 12:30:00,0.259882957
2023-09-19 13:00:00,0.227656022
2023-09-19 13:30:00,0.178808987
2023-09-19 14:00:00,0.117471501
2023-09-19 14:30:00,0.0908688605
2023-09-19 15:00:00,0.0922701806
2023-09-19 15:30:00,0.0728399307
2023-09-19 16:00:00,0.0707644001
2023-09-19 16:30:00,0.0434439033
2023-09-19 17:00:00,0.0428513028
2023-09-19 17:30:00,0.0344667956
2023-09-19 18:00:00,0.0514971502
2023-09-19 18:30:00,0.0690165237
2023-09-19 19:00:00,0.0758671314
2023-09-19 19:30:00,0.107539609
2023-09-19 20:00:00,0.109243169
2023-09-19 20:30:00,0.11947149
2023-09-19 21:00:00,0.122692861
2023-09-19 21:30:00,0.118898682
2023-09-19 22:00:00,0.0770075992
2023-09-19 22:30:00,0.069401294
2023-09-19 23:00:00,0.0663501844
2023-09-19 23:30:00,0.0675273761
2023-09-20 00:00:00,0.0721210167
2023-09-20 00:30:00,0.0952096656
2023-09-20 01:00:00,0.0941971391
2023-09-20 01:30:00,0.0930013508
2023-09-20 02:00:00,0.0575510412
2023-09-20 02:30:00,0.0522951148
2023-09-20 03:00:00,0.0565885045
2023-09-20 03:30:00,0.0884298906
2023-09-20 04:00:00,0.0598472133
2023-09-20 04:30:00,0.0505290367
2023-09-20 05:00:00,0.0248233043
2023-09-20 05:30:00,0.0119708888
2023-09-20 06:00:00,0.0105954651
2023-09-20 06:30:00,0.00748628564
2023-09-20 07:00:00,0.00709730061
2023-09-20 07:30:00,0.00574963214
2023-09-20 08:00:00,0.0054993676
2023-09-20 08:30:00,0.00546675036
