time,rainfall_mm_hr,rainfall_mm,rainfall_1hr,rainfall_3hr,rainfall_6hr,rainfall_24hr
2023-08-08 17:30:00,0.0274177473,0.01370887365,0.019773202000001083,0.042535082870000004,0.33344632862,1.02073285905
2023-08-08 18:00:00,0.0436911955,0.02184559775,0.035554471400001085,0.05153235277,0.31374461677,1.0278828626999998
2023-08-08 18:30:00,0.0444589965,0.02222949825,0.044075096000001084,0.0705747888,0.29617630977000003,1.0437152729
2023-08-08 19:00:00,0.052639015,0.0263195075,0.04854900575000108,0.093400302525,0.28237761096999997,1.06108671415
2023-08-08 19:30:00,0.0344330892,0.0172165446,0.04353605210000108,0.1073843501,0.22384706807000002,1.0668926508
2023-08-08 20:00:00,0.0432043225,0.02160216125,0.038818705850001085,0.122922183,0.18820789032,1.0643882387499999
2023-08-08 20:30:00,0.0828283951,0.04141419755,0.06301635880000109,0.15062750689999999,0.19316258977,1.0709978686000001
2023-08-08 21:00:00,0.129844964,0.064922482,0.10633667955000109,0.19370439115,0.24523674392,1.0997365836
2023-08-08 21:30:00,0.129177958,0.064588979,0.1295114610000011,0.2360638719,0.3066386607,1.0855445391
2023-08-08 22:00:00,0.104797326,0.052398663,0.11698764200000109,0.2621430274,0.355543329925,1.0968030816
2023-08-08 22:30:00,0.098891601,0.0494458005,0.10184446350000108,0.2943722833,0.4017566334,1.1130643873
2023-08-08 23:00:00,0.0916594863,0.04582974315,0.09527554365000107,0.3185998652,0.4415220482,1.13159677335
2023-08-08 23:30:00,0.0652814656,0.0326407328,0.07847047595000109,0.30982640045,0.46045390734999997,1.1401825970500001
2023-08-09 00:00:00,0.0597753637,0.02988768185,0.06252841465000109,0.2747916003,0.46849599145,1.1470107208000002
2023-08-09 00:30:00,0.0560884029,0.02804420145,0.05793188330000108,0.23824682275,0.47431069465000003,1.1643045409500001
2023-08-09 01:00:00,0.0488764793,0.02443823965,0.05248244110000108,0.21028639940000002,0.4724294268,1.1813992499500001
2023-08-09 01:30:00,0.0362950899,0.01814754495,0.04258578460000108,0.17898814385,0.47336042715,1.1945333784
2023-08-09 02:00:00,0.0204386897,0.01021934485,0.028366889800001082,0.14337774555,0.46197761075,1.19977510677
2023-08-09 02:30:00,0.0182223264,0.0091111632,0.019330508050001083,0.11984817595000001,0.4296745764,1.20364181372
2023-08-09 03:00:00,0.0162861012,0.0081430506,0.017254213800001084,0.0981035447,0.372895145,1.20671244852
2023-08-09 03:30:00,0.00515919086,0.00257959543,0.010722646030001082,0.07263893867999999,0.31088576143,1.20213215055
2023-08-09 04:00:00,0.00445956737,0.002229783685,0.004809379115001082,0.050430482715,0.260716882115,1.1962839542350001
2023-08-09 04:30:00,0.00457637012,0.00228818506,0.004517968745001082,0.034571122825,0.213559266675,1.1908569149950001
2023-08-09 05:00:00,0.0127798589,0.00638992945,0.008678114510001082,0.030741707425,0.174119452975,1.190196377245
2023-08-09 05:30:00,0.0136447549,0.00682237745,0.013212306900001082,0.028452921675,0.148301097625,1.191981333795
2023-08-09 06:00:00,0.0335669219,0.01678346095,0.02360583840000108,0.037093332024999995,0.135196876725,1.201422891095
2023-08-09 06:30:00,0.0185650736,0.0092825368,0.026065997750001083,0.043796273394999995,0.116435212075,1.199956147445
2023-08-09 07:00:00,0.0274266098,0.0137133049,0.02299584170000108,0.055279794609999995,0.10571027732499999,1.199666236045
2023-08-09 07:30:00,0.0331562124,0.0165781062,0.030291411100001088,0.06956971575,0.104140838575,1.201685818345
2023-08-09 08:00:00,0.0447550751,0.02237753755,0.03895564375000109,0.08555732385,0.116299031275,1.207187595245
2023-08-09 08:30:00,0.0607830808,0.0303915404,0.05276907795000109,0.1091264868,0.137579408475,1.225934529145
2023-08-09 09:00:00,0.0657411069,0.03287055345,0.06326209385000109,0.1252135793,0.162306911325,1.244259533895
